"type","id","title","description","recipe_type","item_type","category","ingredients","rewards","recipes_used_in","recipes_created_by","keywords","wiki_path"
"item","provision_jewelry_grnet_bracelet","Hajnal Garnet Bangle Bracelet","A bohemian style silver bangle with numerous claw set garnets.",,"","","","","","","bangle; bohemian; bracelet; claw; garnet; garnets; grnet; hajnal; jewelry; numerous; provision; set; silver; style; with","items/provision_jewelry_grnet_bracelet.md"
"item","handcuffkey","Handcuff Key","A key used to unlock handcuffs.",,"","","","","","","handcuff; handcuffkey; handcuffs; key; to; unlock; used","items/handcuffkey.md"
"item","handcuffs","Handcuffs","Metal restraints used for restraining someone.",,"","","","","","","for; handcuffs; metal; restraining; restraints; someone; used","items/handcuffs.md"
"item","handmixer","Handmixer","A hand-held mixing device",,"","","","","","","device; hand; handmixer; held; mixing","items/handmixer.md"
"item","handsaw","Handsaw","A hand saw used to cut wood",,"","","","","","","cut; hand; handsaw; saw; to; used; wood","items/handsaw.md"
"item","hwood","Hard Wood","Durable and strong wood used in various applications.",,"","","","","bow","","and; applications; bow; durable; hard; hwood; in; strong; used; various; wood","items/hwood.md"
"item","provision_jewelry_grnet_post_earring","Harford Garnet Earrings","Clustered garnet studs with silver posts and scrolls.",,"","","","","","","and; clustered; earring; earrings; garnet; grnet; harford; jewelry; post; posts; provision; scrolls; silver; studs; with","items/provision_jewelry_grnet_post_earring.md"
"item","provision_jewelry_coral_ring","Harland Coral Ring","A delicate gold ring featuring a large angel skin coral.",,"","","","","","","angel; coral; delicate; featuring; gold; harland; jewelry; large; provision; ring; skin","items/provision_jewelry_coral_ring.md"
"item","hatchet","Hatchet","A small axe with a short handle.",,"","","","","","","axe; handle; hatchet; short; small; with","items/hatchet.md"
"item","hawkt","Hawk claws","The sharp claws of a hawk.",,"","","","","","","claws; hawk; hawkt; of; sharp; the","items/hawkt.md"
"item","hawkf","Hawk feather","A feather obtained from a hawk.",,"","","","","","","feather; from; hawk; hawkf; obtained","items/hawkf.md"
"item","consumable_haycube","Haycube","A compact cube of hay.",,"","","","","","","compact; consumable; cube; hay; haycube; of","items/consumable_haycube.md"
"item","provision_jewelry_sphr_bracelet","Helena Sapphire Bracelet","A fine silver bracelet with claw set sapphires.",,"","","","","","","bracelet; claw; fine; helena; jewelry; provision; sapphire; sapphires; set; silver; sphr; with","items/provision_jewelry_sphr_bracelet.md"
"item","hemp","Hemp","A plant commonly used for its fiber.",,"","","","","","","commonly; fiber; for; hemp; its; plant; used","items/hemp.md"
"item","hemp_cig","Hemp Cigarette","A cigarette made from hemp leaves.",,"","","","","","","cig; cigarette; from; hemp; leaves; made","items/hemp_cig.md"
"item","hemp_seed","Hemp Seed","A seed that can be planted to grow hemp plants.",,"","","","","","","be; can; grow; hemp; planted; plants; seed; that; to","items/hemp_seed.md"
"item","herbal_medicine","Herbal Medicine","Medicine made from natural herbal ingredients.",,"","","","","","","from; herbal; ingredients; made; medicine; natural","items/herbal_medicine.md"
"item","herbmed","Herbal Remedy","A remedy made from various herbs.",,"","","","","","","from; herbal; herbmed; herbs; made; remedy; various","items/herbmed.md"
"item","herbal_tonic","Herbal Tonic","A tonic made from herbal extracts.",,"","","","","","","extracts; from; herbal; made; tonic","items/herbal_tonic.md"
"item","heroin","Heroin","A highly addictive and illegal drug.",,"","","","","","","addictive; and; drug; heroin; highly; illegal","items/heroin.md"
"item","herptile","Herptile meat","Meat obtained from reptiles and amphibians.",,"","","","","","","amphibians; and; from; herptile; meat; obtained; reptiles","items/herptile.md"
"item","hitchingpost","Hitching Post","A post used for tying up horses.",,"","","","","","","for; hitching; hitchingpost; horses; post; tying; up; used","items/hitchingpost.md"
"item","honey","Honey","A sweet and sticky substance produced by bees.",,"","","","","","","and; bees; by; honey; produced; sticky; substance; sweet","items/honey.md"
"item","oriole2_c","Hooded Oriole","Brightly colored feathers from a Hooded Oriole.",,"","","","","","","brightly; colored; feathers; from; hooded; oriole; oriole2","items/oriole2_c.md"
"item","hop","Hop","A plant used in brewing beer.",,"","","","","","","beer; brewing; hop; in; plant; used","items/hop.md"
"item","hop_seed","Hop Seed","A seed that can be planted to grow hop plants.",,"","","","","","","be; can; grow; hop; planted; plants; seed; that; to","items/hop_seed.md"
"item","horsebrush","Horse Brush","A brush used for grooming horses.",,"","","","","","","brush; for; grooming; horse; horsebrush; horses; used","items/horsebrush.md"
"item","unique_horse_feed","Horse Feed","Feed for horses.",,"","","","","","","feed; for; horse; horses; unique","items/unique_horse_feed.md"
"item","provision_hrlm_brush_horsehair","Horse Hair brush","A finley made horse hair brush.",,"","","","","","","brush; finley; hair; horse; horsehair; hrlm; made; provision","items/provision_hrlm_brush_horsehair.md"
"item","horsehitches","Horse Hitches Set","A set of items used for hitching horses.",,"","","","","","","for; hitches; hitching; horse; horsehitches; horses; items; of; set; used","items/horsehitches.md"
"item","horsemeal","Horse ration","Food provided to horses for sustenance.",,"","","","","","","food; for; horse; horsemeal; horses; provided; ration; sustenance; to","items/horsemeal.md"
"item","stim","Horse Stimulant","A stimulant to boost a horses performance.",,"","","","","","","boost; horse; horses; performance; stim; stimulant; to","items/stim.md"
"item","hk_1","House Key","A standard house key.",,"","","","","","","hk; house; key; standard","items/hk_1.md"
"item","hk_101","House Key","A specialized house key.",,"","","","","","","101; hk; house; key; specialized","items/hk_101.md"
"item","hk_102","House Key","A specialized house key.",,"","","","","","","102; hk; house; key; specialized","items/hk_102.md"
"item","hk_103","House Key","A specialized house key.",,"","","","","","","103; hk; house; key; specialized","items/hk_103.md"
"item","hk_104","House Key","A specialized house key.",,"","","","","","","104; hk; house; key; specialized","items/hk_104.md"
"item","hk_105","House Key","A specialized house key.",,"","","","","","","105; hk; house; key; specialized","items/hk_105.md"
"item","hk_106","House Key","A specialized house key.",,"","","","","","","106; hk; house; key; specialized","items/hk_106.md"
"item","hk_107","House Key","A specialized house key.",,"","","","","","","107; hk; house; key; specialized","items/hk_107.md"
"item","hk_108","House Key","A specialized house key.",,"","","","","","","108; hk; house; key; specialized","items/hk_108.md"
"item","hk_109","House Key","A specialized house key.",,"","","","","","","109; hk; house; key; specialized","items/hk_109.md"
"item","hk_110","House Key","A specialized house key.",,"","","","","","","110; hk; house; key; specialized","items/hk_110.md"
"item","hk_111","House Key","A specialized house key.",,"","","","","","","111; hk; house; key; specialized","items/hk_111.md"
"item","hk_112","House Key","A specialized house key.",,"","","","","","","112; hk; house; key; specialized","items/hk_112.md"
"item","hk_113","House Key","A specialized house key.",,"","","","","","","113; hk; house; key; specialized","items/hk_113.md"
"item","hk_114","House Key","A specialized house key.",,"","","","","","","114; hk; house; key; specialized","items/hk_114.md"
"item","hk_115","House Key","A specialized house key.",,"","","","","","","115; hk; house; key; specialized","items/hk_115.md"
"item","hk_116","House Key","A specialized house key.",,"","","","","","","116; hk; house; key; specialized","items/hk_116.md"
"item","hk_117","House Key","A specialized house key.",,"","","","","","","117; hk; house; key; specialized","items/hk_117.md"
"item","hk_118","House Key","A specialized house key.",,"","","","","","","118; hk; house; key; specialized","items/hk_118.md"
"item","hk_119","House Key","A specialized house key.",,"","","","","","","119; hk; house; key; specialized","items/hk_119.md"
"item","hk_120","House Key","A specialized house key.",,"","","","","","","120; hk; house; key; specialized","items/hk_120.md"
"item","hk_121","House Key","A specialized house key.",,"","","","","","","121; hk; house; key; specialized","items/hk_121.md"
"item","hk_122","House Key","A specialized house key.",,"","","","","","","122; hk; house; key; specialized","items/hk_122.md"
"item","hk_123","House Key","A specialized house key.",,"","","","","","","123; hk; house; key; specialized","items/hk_123.md"
"item","hk_124","House Key","A specialized house key.",,"","","","","","","124; hk; house; key; specialized","items/hk_124.md"
"item","hk_125","House Key","A specialized house key.",,"","","","","","","125; hk; house; key; specialized","items/hk_125.md"
"item","hk_126","House Key","A specialized house key.",,"","","","","","","126; hk; house; key; specialized","items/hk_126.md"
"item","hk_127","House Key","A specialized house key.",,"","","","","","","127; hk; house; key; specialized","items/hk_127.md"
"item","hk_128","House Key","A specialized house key.",,"","","","","","","128; hk; house; key; specialized","items/hk_128.md"
"item","hk_129","House Key","A specialized house key.",,"","","","","","","129; hk; house; key; specialized","items/hk_129.md"
"item","hk_130","House Key","A specialized house key.",,"","","","","","","130; hk; house; key; specialized","items/hk_130.md"
"item","hk_131","House Key","A specialized house key.",,"","","","","","","131; hk; house; key; specialized","items/hk_131.md"
"item","hk_132","House Key","A specialized house key.",,"","","","","","","132; hk; house; key; specialized","items/hk_132.md"
"item","hk_133","House Key","A specialized house key.",,"","","","","","","133; hk; house; key; specialized","items/hk_133.md"
"item","hk_134","House Key","A specialized house key.",,"","","","","","","134; hk; house; key; specialized","items/hk_134.md"
"item","hk_2","House Key","A standard house key.",,"","","","","","","hk; house; key; standard","items/hk_2.md"
"item","hk_3","House Key","A standard house key.",,"","","","","","","hk; house; key; standard","items/hk_3.md"
"item","pota","House Pot","A pot typically used for cooking and boiling ingredients.",,"","","","","","","and; boiling; cooking; for; house; ingredients; pot; pota; typically; used","items/pota.md"
"item","Hummingbird_Sage","Hummingbird Sage","A type of sage plant favored by hummingbirds.",,"","","","","","","by; favored; hummingbird; hummingbirds; of; plant; sage; type","items/hummingbird_sage.md"
"item","Hummingbird_Sage_Seed","Hummingbird Sage Seed","A seed that can be planted to grow hummingbird sage.",,"","","","","","","be; can; grow; hummingbird; planted; sage; seed; that; to","items/hummingbird_sage_seed.md"
"item","iguanabits","Iguana Bits","Tasy cooked Iguna pieces.",,"","","","","","","bits; cooked; iguana; iguanabits; iguna; pieces; tasy","items/iguanabits.md"
"item","Indian_Tobbaco","Indian Tobbaco","A type of tobacco used by Native Americans.",,"","","","","cigar; cigarette","","americans; by; cigar; cigarette; indian; native; of; tobacco; tobbaco; type; used","items/indian_tobbaco.md"
"item","Indian_Tobbaco_Seed","Indian Tobbaco Seed","A seed that can be planted to grow Indian tobbaco plants.",,"","","","","","","be; can; grow; indian; planted; plants; seed; that; to; tobbaco","items/indian_tobbaco_seed.md"
"item","provision_jewelry_turquoise_bracelet","Infanta Turquoise Bracelet","A solid silver bracelet with a large turquoise stone.",,"","","","","","","bracelet; infanta; jewelry; large; provision; silver; solid; stone; turquoise; with","items/provision_jewelry_turquoise_bracelet.md"
"item","ink","Ink","A small bottle of ink.",,"","","","","","","bottle; ink; of; small","items/ink.md"
"item","iron","Iron","A strong and durable metal.",,"","","","","axe; knife; pickaxe","","and; axe; durable; iron; knife; lumber; lumberaxe; metal; pickaxe; strong","items/iron.md"
